run_id,created_at,updated_at,status,system_type,scenario,root_step_id,user_id,tags
ed48745c-e1f8-4722-beae-bef50f9e426c,2026-02-07T15:42:02.661950+00:00,2026-02-07T15:42:07.882950+00:00,completed,claude,ad_copy_writing,2011d1ca-e9f9-44bc-aca9-3b6f0b9847e2,poc-user-07,"[""ad_copy_writing"", ""claude"", ""generated""]"
c3216789-6050-4350-824b-28e67acb9091,2026-02-09T15:36:46.661950+00:00,2026-02-09T15:36:57.700950+00:00,completed,claude,travel_itinerary,ba245fa1-59d9-4d31-9325-5d0e5b4fc3cd,poc-user-01,"[""travel_itinerary"", ""claude"", ""generated""]"
7b355b5a-b282-4409-b598-080014f65ab5,2026-02-09T13:07:48.661950+00:00,2026-02-09T13:07:56.608950+00:00,completed,other,crm_data_enrichment,989dd94b-e2b5-4def-ae8a-701f23c68208,poc-user-08,"[""crm_data_enrichment"", ""openai"", ""generated""]"
9d842817-3c08-412a-85e6-b21383f59772,2026-02-07T07:13:13.661950+00:00,2026-02-07T07:13:20.904950+00:00,failed,claude,performance_review,cc0609f0-80eb-4065-9dfb-e32f68486fcb,poc-user-09,"[""performance_review"", ""claude"", ""generated""]"
2548986a-f771-478c-9d36-6b2bfcb1f609,2026-02-08T10:52:15.661950+00:00,2026-02-08T10:52:23.295950+00:00,completed,claude,fraud_detection,9f7397b2-ce5c-4e30-87e9-ac7c9705271a,poc-user-02,"[""fraud_detection"", ""claude"", ""generated""]"
ff3d706a-bb93-4134-8040-de8c7d3148d1,2026-02-07T12:01:36.661950+00:00,2026-02-07T12:01:45.259950+00:00,completed,claude,capacity_planning,9372abb8-f517-468a-86fa-4de9521afbea,poc-user-09,"[""capacity_planning"", ""claude"", ""generated""]"
7dc658a7-9c53-4050-9257-b03746d11c70,2026-02-08T02:33:30.661950+00:00,2026-02-08T02:33:37.350950+00:00,completed,other,inventory_management,38097b12-2674-48b9-b0a5-972bc516ec38,poc-user-02,"[""inventory_management"", ""openai"", ""generated""]"
0b0a1867-2f1b-465b-9689-a7a9e87afa05,2026-02-07T10:01:32.661950+00:00,2026-02-07T10:01:36.636950+00:00,completed,other,social_media_posting,6cec51d0-3dd2-48bb-aafa-5a249cc38726,poc-user-07,"[""social_media_posting"", ""openai"", ""generated""]"
f2a92a37-6c91-491c-86f5-4142e4bcdf59,2026-02-09T12:28:59.661950+00:00,2026-02-09T12:29:09.213950+00:00,completed,other,legal_document_analysis,88101f80-ee92-4cbc-be8f-5730ad82c587,poc-user-06,"[""legal_document_analysis"", ""openai"", ""generated""]"
aa1e5a2d-9ddd-4880-8d1a-fd7ef7656f1c,2026-02-06T11:07:10.661950+00:00,2026-02-06T11:07:19.857950+00:00,completed,other,hotel_reservation,3ad8efc9-586b-48fe-9388-393878745fc6,poc-user-05,"[""hotel_reservation"", ""openai"", ""generated""]"
2d172b6c-4d54-426b-993a-5144b1413267,2026-02-09T20:37:15.661950+00:00,2026-02-09T20:37:23.772950+00:00,completed,other,fraud_detection,a9deb245-a25f-46c2-a5ec-08b5d445d627,poc-user-10,"[""fraud_detection"", ""openai"", ""generated""]"
3114c6d7-9a28-4a3d-ac82-3e0b3f356ae3,2026-02-06T07:30:48.661950+00:00,2026-02-06T07:30:54.114950+00:00,completed,other,refund_processing,434ebc68-723d-4cfc-b833-88298050d231,poc-user-02,"[""refund_processing"", ""openai"", ""generated""]"
fd34e8d5-9ec1-4550-ad92-ef652cd89018,2026-02-07T18:55:22.661950+00:00,2026-02-07T18:55:30.194950+00:00,completed,claude,supply_chain_tracking,c57e6e70-bf2e-4bf4-a380-cfea48d3871c,poc-user-03,"[""supply_chain_tracking"", ""claude"", ""generated""]"
f8fdc96d-0cc6-48a8-ad0d-12b973978b6b,2026-02-06T10:18:11.661950+00:00,2026-02-06T10:18:22.493950+00:00,completed,claude,competitive_analysis,0c2d54d4-7499-4fdc-8d19-8689d1fe34e3,poc-user-04,"[""competitive_analysis"", ""claude"", ""generated""]"
25cc630c-69fc-410f-af21-8c04d78a57ed,2026-02-06T18:03:09.661950+00:00,2026-02-06T18:03:14.328950+00:00,completed,mock,legal_document_analysis,d5db66ef-b398-4475-b8ea-816947058f8d,poc-user-02,"[""legal_document_analysis"", ""mock"", ""generated""]"
d02d2285-6de0-449a-aee0-3cf58eaacc29,2026-02-08T17:23:59.661950+00:00,2026-02-08T17:24:12.191950+00:00,completed,openclaw,ci_pipeline_debug,44c467c3-be90-46e8-beb4-94c15d060a70,poc-user-03,"[""ci_pipeline_debug"", ""openclaw"", ""generated""]"
43345e80-0f4c-44a3-8244-2edda9a6d8c8,2026-02-05T12:56:46.661950+00:00,2026-02-05T12:56:52.290950+00:00,completed,claude,ad_copy_writing,4e0dde7f-0345-481f-a881-1741b7c8b91b,poc-user-10,"[""ad_copy_writing"", ""claude"", ""generated""]"
a2ae02fb-6741-4775-884e-fbcd94afc707,2026-02-08T11:34:18.661950+00:00,2026-02-08T11:34:27.347950+00:00,completed,claude,capacity_planning,c06bea2e-f479-44fe-bd0d-e40fc1d80438,poc-user-04,"[""capacity_planning"", ""claude"", ""generated""]"
ceb6b4ec-9683-4210-bd8a-78891684a230,2026-02-05T14:39:39.661950+00:00,2026-02-05T14:39:45.002950+00:00,completed,other,lead_scoring,aab469d3-d22b-4ac7-8748-406a55bdbc71,poc-user-04,"[""lead_scoring"", ""openai"", ""generated""]"
bfcc380e-d3b7-468e-b9cc-c830a83b6798,2026-02-09T17:12:18.661950+00:00,2026-02-09T17:12:33.935950+00:00,completed,openclaw,flight_booking,b4864000-b72f-4680-ab63-691d975cfe95,poc-user-10,"[""flight_booking"", ""openclaw"", ""generated""]"
bff60fec-debe-4c3c-adc8-d09e1ee958ee,2026-02-06T10:28:58.661950+00:00,2026-02-06T10:29:12.074950+00:00,completed,openclaw,budget_optimization,32943a1f-243f-4276-bbea-38462e79451a,poc-user-03,"[""budget_optimization"", ""openclaw"", ""generated""]"
b2fb232f-9751-46b3-9760-e445f76bb92a,2026-02-05T10:16:39.661950+00:00,2026-02-05T10:16:43.301950+00:00,completed,claude,social_media_posting,5ef7de1c-e41c-4ba2-ae34-4a45382e4189,poc-user-02,"[""social_media_posting"", ""claude"", ""generated""]"
cb9a8533-3d58-4a2b-b66d-3ed1a290b58a,2026-02-07T19:34:26.661950+00:00,2026-02-07T19:34:37.280950+00:00,completed,openclaw,price_comparison,0b60d27f-dcb2-48d6-a3d8-1974a06fe895,poc-user-07,"[""price_comparison"", ""openclaw"", ""generated""]"
776a5734-3d2b-4b1d-a5b9-50770649dc71,2026-02-10T12:08:13.661950+00:00,2026-02-10T12:08:25.362950+00:00,completed,openclaw,ci_pipeline_debug,12939363-a931-4784-bec2-55d8ac970021,poc-user-01,"[""ci_pipeline_debug"", ""openclaw"", ""generated""]"
6c819832-0a87-4514-b9f1-77fe543d240f,2026-02-09T11:47:44.661950+00:00,2026-02-09T11:47:50.912950+00:00,completed,claude,onboarding_workflow,c0dc3fc2-6102-4178-91ca-e34c09134638,poc-user-07,"[""onboarding_workflow"", ""claude"", ""generated""]"
9fbb98de-f48e-4e1e-b461-837df5a3f890,2026-02-07T18:56:13.661950+00:00,2026-02-07T18:56:17.840950+00:00,completed,mock,data_backup_verify,5c32461e-001f-48a1-bd93-518327f06c6e,poc-user-09,"[""data_backup_verify"", ""mock"", ""generated""]"
fd08a7d1-077a-4972-b900-e7ae2b40a47b,2026-02-07T16:09:06.661950+00:00,2026-02-07T16:09:16.112950+00:00,completed,openclaw,translation,9679963f-c829-4bfb-8796-30de67558693,poc-user-05,"[""translation"", ""openclaw"", ""generated""]"
b4359aa7-78d1-44ae-871a-a39c8a670afe,2026-02-10T07:38:28.661950+00:00,2026-02-10T07:38:34.135950+00:00,failed,claude,live_chat_handoff,beb1fa44-70ce-4aab-89ee-d35e7579f767,poc-user-07,"[""live_chat_handoff"", ""claude"", ""generated""]"
0cce8dd0-85ab-47b4-8dfb-08a8eb61c49e,2026-02-09T16:56:08.661950+00:00,2026-02-09T16:56:17.624950+00:00,completed,other,hotel_reservation,49cb715e-5e4f-4f27-bcfe-c5f48d76fb63,poc-user-10,"[""hotel_reservation"", ""openai"", ""generated""]"
10cc2e46-b091-44c9-957d-8858a8c039ed,2026-02-06T11:15:18.661950+00:00,2026-02-06T11:15:32.893950+00:00,completed,openclaw,legal_document_analysis,69451735-14dc-4ad5-b71f-0ecf9e0037a9,poc-user-05,"[""legal_document_analysis"", ""openclaw"", ""generated""]"
a57d092c-9dec-4650-9654-70390b685975,2026-02-08T13:49:14.661950+00:00,2026-02-08T13:49:26.890950+00:00,completed,other,patent_search,69f2991d-a293-4364-868c-d7ffe61671c4,poc-user-10,"[""patent_search"", ""openai"", ""generated""]"
aba93b03-a106-480b-9cbd-b8e2fac67395,2026-02-06T19:22:24.661950+00:00,2026-02-06T19:22:31.272950+00:00,completed,other,sql_query_generation,7c636311-90fe-46a9-8f54-f366348cfc36,poc-user-01,"[""sql_query_generation"", ""openai"", ""generated""]"
bb66321b-ad58-4d11-9aae-2762bb4c8d45,2026-02-08T21:35:57.661950+00:00,2026-02-08T21:36:08.891950+00:00,failed,other,contract_review,1d768155-3f80-469b-9897-08f8be5a228f,poc-user-06,"[""contract_review"", ""openai"", ""generated""]"
71812332-e609-4ad6-a69a-91a5b44737ef,2026-02-06T08:53:55.661950+00:00,2026-02-06T08:54:12.038950+00:00,failed,openclaw,database_migration,041c9b5f-6192-4f08-b505-c2a960777b10,poc-user-06,"[""database_migration"", ""openclaw"", ""generated""]"
ed5673b3-a346-4db0-b40a-bcfeba275f91,2026-02-06T11:38:05.661950+00:00,2026-02-06T11:38:07.657950+00:00,completed,mock,calendar_management,1de79194-2636-462d-a48f-18565e9af5f5,poc-user-04,"[""calendar_management"", ""mock"", ""generated""]"
0b6b0c10-8822-4c30-afe2-188c7981d91a,2026-02-06T09:07:33.661950+00:00,2026-02-06T09:07:41.532950+00:00,completed,other,price_comparison,10251dc0-0792-46eb-913e-0edbb722d2e9,poc-user-05,"[""price_comparison"", ""openai"", ""generated""]"
37c95ff8-002e-4b18-a4b1-05f8e682f339,2026-02-08T16:30:51.661950+00:00,2026-02-08T16:31:02.976950+00:00,completed,other,database_migration,49b9a135-28a7-4342-a388-42831f220af6,poc-user-10,"[""database_migration"", ""openai"", ""generated""]"
be6069f1-3655-4910-8a1e-77ba0357e68a,2026-02-06T03:38:35.661950+00:00,2026-02-06T03:38:43.556950+00:00,completed,openclaw,expense_report,f709026c-a853-4417-a003-22567e4147f0,poc-user-08,"[""expense_report"", ""openclaw"", ""generated""]"
7d9d708a-910f-45a2-a0c1-f246efdb2441,2026-02-10T07:33:47.661950+00:00,2026-02-10T07:34:00.438950+00:00,completed,other,security_scan,afc9c666-2b7f-450f-84ce-b38fa7ecc239,poc-user-09,"[""security_scan"", ""openai"", ""generated""]"
9ee7fa03-58ee-4da4-8062-8c02b0b3c2e5,2026-02-07T15:13:33.661950+00:00,2026-02-07T15:13:35.596950+00:00,completed,claude,slack_notification,004089aa-117b-415b-9122-a4638904453d,poc-user-03,"[""slack_notification"", ""claude"", ""generated""]"
ea79781d-739d-451c-9876-662c52a31831,2026-02-09T14:23:20.661950+00:00,2026-02-09T14:23:32.203950+00:00,completed,openclaw,performance_review,408200cf-5b95-4503-8773-60f204fec259,poc-user-08,"[""performance_review"", ""openclaw"", ""generated""]"
8c783733-8a44-4d0f-bcd3-8ca7247a5d9b,2026-02-08T07:46:27.661950+00:00,2026-02-08T07:46:34.717950+00:00,completed,claude,infra_monitoring,b05e1fce-90fe-4a10-964e-d7943c7c26e6,poc-user-06,"[""infra_monitoring"", ""claude"", ""generated""]"
25e52235-6ecb-4c9e-aa14-2c319b54da6c,2026-02-06T11:18:28.661950+00:00,2026-02-06T11:18:36.298950+00:00,completed,other,onboarding_workflow,1e960a40-e356-45ee-9a81-b7423053d00b,poc-user-07,"[""onboarding_workflow"", ""openai"", ""generated""]"
93d890d6-7831-4d53-b181-d30786eaba83,2026-02-10T23:29:20.661950+00:00,2026-02-10T23:29:31.426950+00:00,completed,claude,dependency_upgrade,47244903-98ba-45fc-b412-ee53fe24f75c,poc-user-01,"[""dependency_upgrade"", ""claude"", ""generated""]"
57bdada5-c797-4c3d-a87a-8f5ad80211c6,2026-02-09T13:16:44.661950+00:00,2026-02-09T13:16:50.944950+00:00,completed,other,customer_support,45fc456f-a8db-4ee1-bf37-f503ca724a40,poc-user-05,"[""customer_support"", ""openai"", ""generated""]"
3b5c5235-d781-4a43-a572-86dc53ba2ee0,2026-02-07T10:13:37.661950+00:00,2026-02-07T10:13:46.016950+00:00,completed,openclaw,expense_report,87d79336-3cd8-4a52-a5fb-af213fd51ca4,poc-user-03,"[""expense_report"", ""openclaw"", ""generated""]"
3e9f237a-68c9-4799-9780-c9cbfd85f146,2026-02-08T17:02:59.661950+00:00,2026-02-08T17:03:11.921950+00:00,completed,other,security_scan,9627c63a-b3bd-43d3-98c3-ce66a4681189,poc-user-01,"[""security_scan"", ""openai"", ""generated""]"
a1b5445e-bb60-4fc2-a934-7910a51ccf47,2026-02-07T16:16:55.661950+00:00,2026-02-07T16:16:58.124950+00:00,failed,other,simple_lookup,89f7b206-0136-425f-9bf4-d3b525b211c7,poc-user-07,"[""simple_lookup"", ""openai"", ""generated""]"
076be543-7651-4bfe-8a76-560b8d753c42,2026-02-07T03:00:09.661950+00:00,2026-02-07T03:00:13.123950+00:00,completed,claude,social_media_posting,8c426a57-391e-4b98-8994-2c75c7887e74,poc-user-06,"[""social_media_posting"", ""claude"", ""generated""]"
4fa774e2-e8c2-45c7-82d3-de4e6c813876,2026-02-06T17:13:39.661950+00:00,2026-02-06T17:13:43.924950+00:00,completed,mock,hotel_reservation,10deca77-5291-4cdb-8984-270b4d717153,poc-user-02,"[""hotel_reservation"", ""mock"", ""generated""]"
7c709b62-860e-4cf2-90ac-32dbff94f406,2026-02-09T09:15:26.661950+00:00,2026-02-09T09:15:38.506950+00:00,completed,other,flight_booking,b089428f-ee11-495c-aea4-7c3ac7007410,poc-user-06,"[""flight_booking"", ""openai"", ""generated""]"
e28227ae-aa70-418a-8e4e-d9d23fd1226f,2026-02-07T12:05:41.661950+00:00,2026-02-07T12:05:49.043950+00:00,completed,other,schema_optimization,080b3e46-5e40-4c35-897a-2527ce3e806d,poc-user-08,"[""schema_optimization"", ""openai"", ""generated""]"
66a2e587-b229-4c3b-851f-fcb2e6369fda,2026-02-09T07:29:24.661950+00:00,2026-02-09T07:29:25.293950+00:00,failed,other,webhook_processor,83f4355c-fb8d-4ebd-b4ea-4cd07e437dcc,poc-user-05,"[""webhook_processor"", ""openai"", ""generated""]"
119ba45c-7b12-4b9f-88dc-0ac0f5fdb58e,2026-02-06T12:02:03.661950+00:00,2026-02-06T12:02:17.837950+00:00,completed,other,data_analysis,7093267a-b22d-4838-9977-0982fe9eb002,poc-user-03,"[""data_analysis"", ""openai"", ""generated""]"
e2965ebc-52b5-465a-82ae-777876e014d2,2026-02-08T00:13:48.661950+00:00,2026-02-08T00:13:56.101950+00:00,completed,openclaw,lead_scoring,193de562-efc5-4b6f-8efb-0d739dffe57b,poc-user-10,"[""lead_scoring"", ""openclaw"", ""generated""]"
60d4d8a6-59e1-4ad8-bea9-0de2133a148a,2026-02-10T03:00:34.661950+00:00,2026-02-10T03:00:43.866950+00:00,completed,openclaw,inventory_management,62313e7e-cf09-48ca-a3e8-09ec2a09a59e,poc-user-06,"[""inventory_management"", ""openclaw"", ""generated""]"
4261da98-1fef-491d-94b4-7c203be12bfd,2026-02-10T08:36:51.661950+00:00,2026-02-10T08:37:09.359950+00:00,completed,openclaw,incident_response,117c04ce-a09d-4e52-b6b6-13d341c94141,poc-user-07,"[""incident_response"", ""openclaw"", ""generated""]"
10652f7d-9023-48ac-8681-f8931803b026,2026-02-08T13:04:31.661950+00:00,2026-02-08T13:04:34.842950+00:00,completed,claude,calendar_management,07d08cda-ae02-4f72-bb3c-8664a48cb713,poc-user-06,"[""calendar_management"", ""claude"", ""generated""]"
2ea29a7d-3af2-4be4-8397-9ee259804ff7,2026-02-08T15:57:25.661950+00:00,2026-02-08T15:57:32.573950+00:00,completed,other,car_rental,dc03b6f5-c7b1-446b-a466-29c2d743d302,poc-user-06,"[""car_rental"", ""openai"", ""generated""]"
5623448c-1b82-43d7-b803-c411273f677b,2026-02-09T16:14:52.661950+00:00,2026-02-09T16:15:02.163950+00:00,completed,claude,compliance_check,0c1f6032-7070-4ccb-8285-0991137ce9c8,poc-user-06,"[""compliance_check"", ""claude"", ""generated""]"
8541aebc-668a-4e94-a57b-ab7e80a133d7,2026-02-09T15:11:25.661950+00:00,2026-02-09T15:11:45.936950+00:00,completed,openclaw,data_analysis,09bd90f6-1a2a-41e5-a40e-cd526969e2c6,poc-user-09,"[""data_analysis"", ""openclaw"", ""generated""]"
2e6e9f0a-44c5-4afc-9126-1385cfa0f289,2026-02-07T07:20:55.661950+00:00,2026-02-07T07:21:05.807950+00:00,completed,other,legal_document_analysis,72b405eb-b740-4dda-a781-57a0f197893b,poc-user-02,"[""legal_document_analysis"", ""openai"", ""generated""]"
80093cf2-956c-4c74-8318-9637cf4449e3,2026-02-07T00:42:27.661950+00:00,2026-02-07T00:42:35.381950+00:00,completed,other,supply_chain_tracking,804dbda3-4161-48f5-bef7-2644b3c95245,poc-user-07,"[""supply_chain_tracking"", ""openai"", ""generated""]"
e7b7c2af-663c-47d8-9f23-90563d93fba0,2026-02-09T00:15:31.661950+00:00,2026-02-09T00:15:34.938950+00:00,completed,claude,calendar_management,b24d17b7-cf69-4992-a31c-c7f70ed44a3c,poc-user-08,"[""calendar_management"", ""claude"", ""generated""]"
a92a3711-1629-413e-a3ac-9bc31ab75497,2026-02-10T12:49:47.661950+00:00,2026-02-10T12:49:58.561950+00:00,completed,openclaw,supply_chain_tracking,3c31d19f-af1c-4d28-b126-3496ffe634f3,poc-user-08,"[""supply_chain_tracking"", ""openclaw"", ""generated""]"
fea9fd16-3115-4186-962d-5e6541f18a98,2026-02-09T08:29:38.661950+00:00,2026-02-09T08:29:50.476950+00:00,completed,other,flight_booking,488ac008-14c0-49d1-b4c4-3464ceb854c5,poc-user-09,"[""flight_booking"", ""openai"", ""generated""]"
ab4a9406-0e2a-4250-a2f2-f4ca641a5901,2026-02-08T12:32:02.661950+00:00,2026-02-08T12:32:09.963950+00:00,completed,claude,proposal_generation,83c44558-949f-41bc-b1d8-d4f5c5ac48e0,poc-user-04,"[""proposal_generation"", ""claude"", ""generated""]"
e1c4077b-9a74-4b07-bbfb-dd6c2e41571d,2026-02-08T06:03:47.661950+00:00,2026-02-08T06:03:54.231950+00:00,completed,other,proposal_generation,3c92119f-0470-403c-aa01-f75575c02467,poc-user-02,"[""proposal_generation"", ""openai"", ""generated""]"
59d094d7-438d-4b20-820c-76571b285834,2026-02-07T10:14:02.661950+00:00,2026-02-07T10:14:10.038950+00:00,completed,openclaw,live_chat_handoff,3851cce1-0a5c-4831-b517-c47701995781,poc-user-02,"[""live_chat_handoff"", ""openclaw"", ""generated""]"
58257be7-75f8-48d5-9d57-d3c4c64b84a2,2026-02-11T10:47:48.661950+00:00,2026-02-11T10:48:00.438950+00:00,completed,claude,competitive_analysis,77ba2108-cc59-41bf-9cc9-7e1bbd96be27,poc-user-06,"[""competitive_analysis"", ""claude"", ""generated""]"
6fbcd133-ea69-4f29-b58e-4fa9d69741df,2026-02-07T12:03:52.661950+00:00,2026-02-07T12:04:04.699950+00:00,completed,claude,dependency_upgrade,5b95c042-9c0b-4a3e-b3e0-2cef7a0c6ba8,poc-user-07,"[""dependency_upgrade"", ""claude"", ""generated""]"
37d3ef9f-3e30-4b54-b7f2-ad451733a33d,2026-02-08T13:53:19.661950+00:00,2026-02-08T13:53:23.092950+00:00,failed,mock,scheduling_optimization,ad3e3009-c3d8-4efc-905a-043398a507d1,poc-user-04,"[""scheduling_optimization"", ""mock"", ""generated""]"
3681eef0-ecd2-4a57-b031-ef89b1a05991,2026-02-07T15:53:38.661950+00:00,2026-02-07T15:53:49.531950+00:00,completed,claude,security_scan,6048852f-7569-4c01-b124-43577d2f8387,poc-user-04,"[""security_scan"", ""claude"", ""generated""]"
a4f19e34-2a66-4108-9c26-22855c7a353e,2026-02-08T21:09:30.661950+00:00,2026-02-08T21:09:36.870950+00:00,completed,claude,meeting_summarization,0ac9a817-5721-42ba-890a-2496b1b0bfe0,poc-user-07,"[""meeting_summarization"", ""claude"", ""generated""]"
a1f6513c-1196-46d2-8601-985f12aee49f,2026-02-07T23:56:17.661950+00:00,2026-02-07T23:56:21.747950+00:00,completed,mock,hotel_reservation,00791a62-58f6-48c7-9aa7-eb14df56f3e0,poc-user-10,"[""hotel_reservation"", ""mock"", ""generated""]"
3808722c-6cc7-4eaf-a712-94a4d9a6a310,2026-02-10T08:17:50.661950+00:00,2026-02-10T08:17:57.731950+00:00,completed,claude,api_documentation,7a2ca69d-1054-4496-83e5-067f07d97138,poc-user-06,"[""api_documentation"", ""claude"", ""generated""]"
f372fb71-58a2-4127-b5c6-e8311e2d5e33,2026-02-11T17:03:08.661950+00:00,2026-02-11T17:03:18.643950+00:00,completed,other,legal_document_analysis,88a705f3-74a0-4951-ba47-08e4379a54ce,poc-user-10,"[""legal_document_analysis"", ""openai"", ""generated""]"
bc1fda53-6bfb-48f1-afc9-564029dc5624,2026-02-11T03:11:49.661950+00:00,2026-02-11T03:11:52.206950+00:00,completed,mock,email_drafting,a792ece2-4b21-4064-891c-2f3343877e25,poc-user-01,"[""email_drafting"", ""mock"", ""generated""]"
38509d26-ea13-4a35-a827-54c47814b469,2026-02-11T13:35:51.661950+00:00,2026-02-11T13:35:59.670950+00:00,completed,claude,financial_forecasting,12053196-a7aa-453f-a63b-30573011daca,poc-user-10,"[""financial_forecasting"", ""claude"", ""generated""]"
6447e7fd-8019-4ef1-9352-277b4c33a311,2026-02-07T07:15:31.661950+00:00,2026-02-07T07:15:41.904950+00:00,completed,other,etl_pipeline,3daf5f6a-6068-48e8-857a-722b4cb0f1d3,poc-user-09,"[""etl_pipeline"", ""openai"", ""generated""]"
57421379-760f-4d04-8290-72792fba7149,2026-02-09T11:57:57.661950+00:00,2026-02-09T11:58:06.920950+00:00,completed,other,financial_forecasting,3ce5b09d-d806-4ef7-a836-1ddf116e1e70,poc-user-01,"[""financial_forecasting"", ""openai"", ""generated""]"
10980768-cdb6-496b-94f7-b29dd1d68f13,2026-02-10T20:29:40.661950+00:00,2026-02-10T20:29:48.806950+00:00,completed,other,performance_review,b0709425-d5e0-4c23-963c-e53aa8256562,poc-user-03,"[""performance_review"", ""openai"", ""generated""]"
5a3c27e9-2bd4-4ed8-8658-7846f3f08f86,2026-02-09T06:55:39.661950+00:00,2026-02-09T06:55:46.965950+00:00,failed,other,onboarding_workflow,9497e9f3-fe33-4f65-89e1-7a4848d319b0,poc-user-07,"[""onboarding_workflow"", ""openai"", ""generated""]"
db6ceb48-80f3-4392-b840-99b5b2f6e413,2026-02-10T08:26:12.661950+00:00,2026-02-10T08:26:22.316950+00:00,completed,claude,legal_document_analysis,925315fa-aa3e-48ca-a61a-e7d70b3720c2,poc-user-01,"[""legal_document_analysis"", ""claude"", ""generated""]"
b7476d25-f936-4825-820d-42526e69594b,2026-02-11T05:47:48.661950+00:00,2026-02-11T05:47:55.373950+00:00,completed,claude,data_backup_verify,cf7a3943-b28c-4b94-8388-fc1920986994,poc-user-08,"[""data_backup_verify"", ""claude"", ""generated""]"
045805ec-c525-49d9-a6cb-e61524029056,2026-02-10T10:45:33.661950+00:00,2026-02-10T10:45:40.795950+00:00,completed,mock,data_analysis,78cda11f-5de7-4267-9718-dbd896c4ae48,poc-user-07,"[""data_analysis"", ""mock"", ""generated""]"
c9c00b04-578f-4245-a3c7-22e4e3373146,2026-02-10T19:48:02.661950+00:00,2026-02-10T19:48:04.759950+00:00,completed,other,text_classification,80be2d3f-3844-47a5-8bbe-23a1d1674dc2,poc-user-03,"[""text_classification"", ""openai"", ""generated""]"
a8cd29d6-4075-46f9-a491-833c9c8b7ee7,2026-02-10T10:49:17.661950+00:00,2026-02-10T10:49:24.490950+00:00,completed,claude,schema_optimization,30894dda-2146-4a04-818c-5fe2166677db,poc-user-01,"[""schema_optimization"", ""claude"", ""generated""]"
e4ff1244-5980-446e-aa45-c3afb342628a,2026-02-11T19:40:56.661950+00:00,2026-02-11T19:41:03.518950+00:00,completed,other,data_backup_verify,e9a734a8-319f-4a28-955e-d0b782b10f61,poc-user-08,"[""data_backup_verify"", ""openai"", ""generated""]"
1b6f8f27-28a5-44ea-a407-888f0368d5bc,2026-02-07T13:28:53.661950+00:00,2026-02-07T13:28:57.385950+00:00,completed,claude,social_media_posting,832c78ba-3277-4b36-94b2-3a23d7168253,poc-user-02,"[""social_media_posting"", ""claude"", ""generated""]"
512c79c9-f3fd-418e-a3dc-05d7567b1a7a,2026-02-09T10:44:29.661950+00:00,2026-02-09T10:44:35.452950+00:00,completed,claude,pdf_generation,9addc76f-802f-458a-baac-77f09f34ab54,poc-user-02,"[""pdf_generation"", ""claude"", ""generated""]"
dfb1523c-3d1b-4dfb-a989-32b8a9d1b7c3,2026-02-08T16:26:26.661950+00:00,2026-02-08T16:26:37.166950+00:00,completed,other,etl_pipeline,81d628a7-9613-4d80-87f8-82787c547ef4,poc-user-06,"[""etl_pipeline"", ""openai"", ""generated""]"
b774aac4-439b-407a-93c3-7b4a156ac4e4,2026-02-11T08:53:07.661950+00:00,2026-02-11T08:53:21.547950+00:00,completed,openclaw,legal_document_analysis,fc12cc50-9f57-424f-a972-30f4b38cb966,poc-user-02,"[""legal_document_analysis"", ""openclaw"", ""generated""]"
7318d185-401a-48fe-9d51-56ea549bb789,2026-02-09T21:49:13.661950+00:00,2026-02-09T21:49:23.654950+00:00,completed,other,budget_optimization,8541381f-d8c2-4ac9-9f8f-4e7fb51d8022,poc-user-06,"[""budget_optimization"", ""openai"", ""generated""]"
6c37666f-9fa8-48c5-bb7b-f2e7f648e73f,2026-02-08T00:16:38.661950+00:00,2026-02-08T00:16:50.713950+00:00,completed,openclaw,performance_review,261cb404-3450-493f-94c9-2313f1735a41,poc-user-01,"[""performance_review"", ""openclaw"", ""generated""]"
031a9d6b-ca50-4672-b6f1-0828e220fd6a,2026-02-11T20:42:09.661950+00:00,2026-02-11T20:42:20.925950+00:00,completed,claude,patent_search,426ceb31-76e6-4b20-a7a7-138f4729be96,poc-user-09,"[""patent_search"", ""claude"", ""generated""]"
b3d22c2f-2761-4378-ac32-7f486630ff41,2026-02-08T12:33:32.661950+00:00,2026-02-08T12:33:43.825950+00:00,completed,claude,travel_itinerary,67941286-c68d-4ae6-9a00-a587d64afa4d,poc-user-03,"[""travel_itinerary"", ""claude"", ""generated""]"
75bb1e27-dd8f-4e6d-b32d-37f4b0385c94,2026-02-12T15:56:31.661950+00:00,2026-02-12T15:56:44.476950+00:00,completed,other,incident_response,c1eb4c1c-612a-43ee-a1da-506df09f6fac,poc-user-02,"[""incident_response"", ""openai"", ""generated""]"
69d7670b-fc2d-4d80-b33f-ab15ecb6701f,2026-02-10T17:17:43.661950+00:00,2026-02-10T17:17:54.577950+00:00,completed,openclaw,performance_review,f4d270d4-145a-48a0-9341-63576f71e9bf,poc-user-08,"[""performance_review"", ""openclaw"", ""generated""]"
f6464e50-4859-4e6b-bd87-4a3271a237a9,2026-02-09T16:16:11.661950+00:00,2026-02-09T16:16:15.852950+00:00,completed,mock,meeting_summarization,d591f7e4-17a5-4699-9985-e1555d4fc8fd,poc-user-08,"[""meeting_summarization"", ""mock"", ""generated""]"
